"id","village_name","district_id"
"1045","M""MANGA","17"
"1046","MKOLA","17"
"1047","AJAMI","17"
"1048","MATIPA","17"
"1049","CHANGWA","17"
"1050","JUMA","17"
"1051","KAM""BAULE","17"
"1052","MGWIRA","17"
"1053","NDUWA","17"
"1054","GANIZA","17"
"1055","MAKUNGANYA","17"
"1056","MALIWAZI","17"
"1057","MISOMALI","17"
"1058","MPOTO","17"
"1059","MTHUMBA","17"
"1060","NAMONDE","17"
"1061","BANDULA","17"
"1062","CHIGUMULA","17"
"1063","CHIKHWASA","17"
"1064","CHIKUTA","17"
"1065","CHIMOWA","17"
"1066","MATHUWA","17"
"1067","MSAMANYADA","17"
"1068","MTETEMERA","17"
"1069","TAMBALA","17"
"1070","CHIGULUA","17"
"1071","KAWINA","17"
"1072","KACHERE","17"
"1073","NGALICHE","17"
"1074","NKHOKWE","17"
"1075","SUKALI","17"
"1076","EDIWADI","17"
"1077","KUNKEYANI","17"
"1078","MAKWATI","17"
"1079","MATEKENYA","17"
"1080","MAWAYA","17"
"1081","NGALANGO","17"
"1082","NGOMANO","17"
"1083","NYANGA","17"
"1084","PILITU","17"
"1085","CHIPOCHERA","17"
"1086","SAWALI","17"
"1087","CHIMENYA","17"
"1088","KANYOLE","17"
"1089","SHUMBA","17"
"1090","BANGWE TRADING CENRE","21"
"1091","CHINJINGA TRADING CENTRE","21"
"1092","CHISOMBEZI TRADING CENTRE","21"
"1093","KAWINGA","21"
"1094","LIMBE","21"
"1095","MBAYANI","21"
"1096","MPINGWE","21"
"1097","MTHANDIZI TRADING CENTRE","21"
"1098","MTOPWA","21"
"1099","MVULA TRADING CENTRE","21"
"1100","MWAMADI","21"
"1101","NAMATAPA","21"
"1102","NAMATCHA TRADING CENTRE","21"
"1103","BANGWE","21"
"1104","DELUNDE TRADING CENTRE","21"
"1105","KAWINGA","21"
"1106","MANDULA","21"
"1107","MTHANDIZI","21"
"1108","MWAMADI","21"
"1109","PA CORNER BUS STAGE","21"
"1110","BLANTYRE CITY CENTRE","21"
"1111","BLANTYRE MARKET TRADING CENTRE","21"
"1112","CHILOMONI","21"
"1113","CHILOMONI TRADING CENTRE","21"
"1114","CHIYIMILE","21"
"1115","CITY MARKET TRADING CENTRE","21"
"1116","FARGO","21"
"1117","GAKA TRADING CENTRE","21"
"1118","KABULA","21"
"1119","KAUNGA","21"
"1120","KAUSIWA","21"
"1121","MANDALA","21"
"1122","MANYOWE","21"
"1123","MMANGO TRADING CENTRE","21"
"1124","MOUNT PLEASANT","21"
"1125","NAMIWAWA","21"
"1126","NANCHOLI","21"
"1127","NANCHOLI TRADING CENTRE","21"
"1128","SUMANI","21"
"1129","BALUTI","21"
"1130","CATHOLIC INSTITUTE (C I)","21"
"1131","CHIMFITI","21"
"1132","KAMPALA","21"
"1133","KAMPALA TRADING CENTRE","21"
"1134","MANASE","21"
"1135","MANASE TRADING CENTRE","21"
"1136","MARTENI","21"
"1137","MISESA","21"
"1138","MONEY MEN","21"
"1139","NANCHOLI ","21"
"1140","NEW NAPERI","21"
"1141","SUMANI 1","21"
"1142","SUNNY SIDE","21"
"1143","CHIGUMULA","21"
"1144","CHIPANDA","21"
"1145","CHISAPI","21"
"1146","CHISWE","21"
"1147","GRIPA CHIGUMULA","21"
"1148","MGALAMADZI","21"
"1149","MKOKA","21"
"1150","MNYAKA","21"
"1151","MZAMBA","21"
"1152","NACHAMBA","21"
"1153","NAMALU","21"
"1154","NANGUMI","21"
"1155","NEW LINES","21"
"1156","PHWANDAPHWANDA","21"
"1157","SUMBULETA","21"
"1158","WALANI","21"
"1159","CHING'AMBA","21"
"1160","CHIRIMBA FAGO","21"
"1161","CHIWASA","21"
"1162","DAVIDE","21"
"1163","HEMA","21"
"1164","LIZEYO","21"
"1165","MACHEKA","21"
"1166","MANGOCHI","21"
"1167","M'BWERERA","21"
"1168","MULUNGUZI","21"
"1169","NANDORO","21"
"1170","NASIRI","21"
"1171","NTHUKWA","21"
"1172","ZAMBIA","21"
"1173","BALUTI","21"
"1174","BALUTI TRADING CENTRE","21"
"1175","BIZIMALIKI","21"
"1176","CHILOBWE","21"
"1177","CHILOBWE TRADING CENTRE","21"
"1178","CHIYIMILE","21"
"1179","GREEN CORNER","21"
"1180","GREEN CORNER TRADING CENTRE","21"
"1181","MONEY MEN","21"
"1182","NANCHOLI","21"
"1183","NANCHOLI TRADING CENTRE","21"
"1184","NEW CHILOBWE LINES","21"
"1185","SITOLE","21"
"1186","STELLA MARIS","21"
"1187","ZINGWANGWA","21"
"1188","ZINGWANGWA TRADING CENTRE","21"
"1189","CHICHIRI","21"
"1190","FREE MARKET","21"
"1191","KANJEDZA","21"
"1192","KANJEDZA 1","21"
"1193","LIMBE","21"
"1194","MALAWI DEFENCE FORCE","21"
"1195","PROJECT","21"
"1196","ANDREW","21"
"1197","BUTAWO","21"
"1198","CHAUWA","21"
"1199","CHILEMBE","21"
"1200","CHIWERE  ","21"
"1201","CHIWERE AREA 10","21"
"1202","KACHELE","21"
"1203","KANACHI","21"
"1204","MACHINJILI AREA 6","21"
"1205","MACHINJILI AREA 8","21"
"1206","MACHINJILI AREA 9","21"
"1207","MASIYAYA","21"
"1208","MATHULI","21"
"1209","MAUJA","21"
"1210","MENDULO","21"
"1211","MONJERIWA","21"
"1212","MPAMANDA","21"
"1213","NAMBOYA","21"
"1214","NANTHOKA","21"
"1215","NJILIKA","21"
"1216","NKHUKU TEN","21"
"1217","RAPHAEL","21"
"1218","WISIKE","21"
"1219","CHE MUSA TRADING CENTRE","21"
"1220","CHEMUSA","21"
"1221","GAYESI TRADING CENTRE","21"
"1222","KABULA","21"
"1223","MBAYANI","21"
"1224","MBAYANI TRADING CENTRE","21"
"1225","MISEU FOUR","21"
"1226","MSIKA WA NJALA TRADING CENTRE","21"
"1227","MUSA MAGANGA","21"
"1228","NAMIWAWA","21"
"1229","RAILWAYS","21"
"1230","BOTI","21"
"1231","CHABWERA","21"
"1232","CHAPIMA","21"
"1233","CHATHA","21"
"1234","CHEMDALA","21"
"1235","CHIMALIZILE","21"
"1236","CHIRIMBA","21"
"1237","CHONDE","21"
"1238","DOMOYA","21"
"1239","DORBIE","21"
"1240","KACHANGA","21"
"1241","KAILO","21"
"1242","KAMEZA","21"
"1243","KUMITEMI","21"
"1244","LIKHUBULA","21"
"1245","MALUNGA","21"
"1246","MANDA AGARU","21"
"1247","MASAF","21"
"1248","MATAYALA","21"
"1249","MAYERA","21"
"1250","MBAYANI","21"
"1251","MBUKA","21"
"1252","MUSSA MAGASA","21"
"1253","MWACHANDE","21"
"1254","NGUMBE","21"
"1255","NTAMBASALE","21"
"1256","NTOSO","21"
"1257","SONKE","21"
"1258","SUYA","21"
"1259","ANGELGOVEYA","21"
"1260","BULEYA","21"
"1261","CHEMBOMA","21"
"1262","CHINYONGA","21"
"1263","CHIWEMBE","21"
"1264","FEDERATION","21"
"1265","KANJEDZA","21"
"1266","KAPENI","21"
"1267","KAPICHI","21"
"1268","LIKOTIMA","21"
"1269","LIMBE","21"
"1270","MACHESO","21"
"1271","MALIZANI","21"
"1272","MANJE","21"
"1273","MISESA","21"
"1274","MJAMBE","21"
"1275","MTAMBO","21"
"1276","NASINGO","21"
"1277","SAWAGE","21"
"1278","SOCHE","21"
"1279","BUTAO","21"
"1280","KAWINGA","21"
"1281","LILAKA","21"
"1282","MATHULI","21"
"1283","MBALAME","21"
"1284","MINYANGA","21"
"1285","MKALAKANI","21"
"1286","MNAMELO","21"
"1287","MWAMADI","21"
"1288","NALUSO","21"
"1289","NAMBOYA","21"
"1290","NKHUKUTENI","21"
"1291","WISIKI","21"
"1292","AGENY","21"
"1293","GOLIYO","21"
"1294","HHI","21"
"1295","MAKATA","21"
"1296","NAMALIMWE","21"
"1297","NDIRANDE","21"
"1298","NDIRANDE NEW LINES","21"
"1299","BANGWE","21"
"1300","BCA","21"
"1301","CHILAMBE","21"
"1302","GREEN MALATA","21"
"1303","LIMBE","21"
"1304","MAGANGA","21"
"1305","MASALA","21"
"1306","MKOMANJIRA","21"
"1307","WISIKI","21"
"1308","CHE EMA","21"
"1309","CHINSEU","21"
"1310","GAMULANI","21"
"1311","KUNJE","21"
"1312","MAJIGA","21"
"1313","MAKATA","21"
"1314","MAKHAMBA","21"
"1315","NYAMBADWE","21"
"1316","SATOWE","21"
"1317","ZAMBIA","21"
"1318","CHIMSEU TRADING CENTRE","21"
"1319","GEORGE","21"
"1320","MAKATA","21"
"1321","MPEMBU","21"
"1322","NDIRANDE HILL","21"
"1323","NDIRANDE MALABADA","21"
"1324","NDIRANDE TRADING CENTRE","21"
"1325","CHAKANA","21"
"1326","MATOPE","21"
"1327","MTAMBALIKA","21"
"1328","NDIRANDE","21"
"1329","NDIRANDE TRADING CENTRE","21"
"1330","SAFALAWO","21"
"1331","SAFALAWO TRADING CENTRE","21"
"1332","CHIMPALE","21"
"1333","CHINUPULE 1","21"
"1334","CHINUPULE II","21"
"1335","GONG'ONDA","21"
"1336","GULANI","21"
"1337","JUMBE","21"
"1338","KHAMA","21"
"1339","MADULIRA","21"
"1340","MAGOMBO","21"
"1341","MAKHETHA","21"
"1342","MAKWASA","21"
"1343","MANJOMBE","21"
"1344","MANTHOMBA","21"
"1345","MAONI","21"
"1346","MASELEMA","21"
"1347","MATENJE","21"
"1348","MKOLOKOTI","21"
"1349","MKUNG'UNDA","21"
"1350","MKWATE","21"
"1351","MUDI","21"
"1352","MULENGA","21"
"1353","NANTHOKA  ","21"
"1354","NANTHOKA AREA 7","21"
"1355","NATHOKA","21"
"1356","SAFARI","21"
"1357","MAGALASI","21"
"1358","MBAYANI","21"
"1359","NDALAMA","21"
"1360","NDIRANDE TRADING CENTRE","21"
"1361","NYAMBADWE ","21"
"1362","WENELA","21"
"1363","CHICHIRI PRISON","21"
"1364","CHITAWIRA","21"
"1365","HIGH COURT","21"
"1366","KAMBA","21"
"1367","KUDYA","21"
"1368","MLAMBALALA","21"
"1369","NKOLOKOSA","21"
"1370","OLD NAPERI","21"
"1371","POLYTECHNIC","21"
"1372","QUEENS","21"
"1373","CHIMWANKHUNDA","21"
"1374","CHIMWANKHUNDA 2B","21"
"1375","MANJA","21"
"1376","MANJA GALIVER","21"
"1377","SOCHE EAST","21"
"1378","SOCHE QUARY","21"
"1379","THREE WAYS (MANJA)","21"
"1380","ZINGWANGWA","21"
"1381","AREA I","21"
"1382","AREA II","21"
"1383","AREA III","21"
"1384","AREA V","21"
"1385","AREA XII","21"
"1386","CHINSEU","21"
"1387","CHIRIMBA INDUSTRIAL AREA","21"
"1388","HAJI MBWANDA","21"
"1389","JULIASI","21"
"1390","LUWANDA","21"
"1391","MACHINJIRI","21"
"1392","MAPANDA","21"
"1393","NAMONDE","21"
"1394","NTHAWIRA","21"
"1395","SINGATIYA","21"
"1396","ZAMBIA","21"
"1397","KAPHIKAMTAMA","21"
"1398","KADULIRA","21"
"1399","MALEKANO","21"
"1400","MPHALE","21"
"1401","MAGALETA","21"
"1402","LIKONDE","21"
"1403","MAUNDA","21"
"1404","CHE- LIFA MATAYA","21"
"1405","KAPACHIKA","21"
"1406","THUMBA","21"
"1407","DALIKIYA","21"
"1408","NAMIKASI TRADING CENTRE","21"
"1409","ISSA","21"
"1410","MWAZAMA","21"
"1411","M'BWANA I","21"
"1412","CHAONEKA","21"
"1413","KAZEMBE","21"
"1414","NDANDALA","21"
"1415","STEVEN I","21"
"1416","MASAMBA","21"
"1417","CHIMOMBO","21"
"1418","CHIGARU","21"
"1419","CHIBWEYA","21"
"1420","NAKHWALA","21"
"1421","MPOPO","21"
"1422","NGWAYA","21"
"1423","INOCK","21"
"1424","MWASIYA","21"
"1425","MONONGA","21"
"1426","GROLIA","21"
"1427","BALAZA","21"
"1428","CHIROMBO","21"
"1429","CHIKUNTHU","21"
"1430","JAILOSI","21"
"1431","BILLY TRADING CENTRE","21"
"1432","LIEBIG TRADING CENTRE","21"
"1433","MIZANJE","21"
"1434","CHAPASUKA","21"
"1435","GULANI","21"
"1436","MKWINDA","21"
"1437","M'BWANA II","21"
"1438","NG'OMBAERA","21"
"1439","MADALITSO","21"
"1440","MAZONDE","21"
"1441","MASELEMA","21"
"1442","WILLIAM","21"
"1443","LIRANGWE TRADING CENTRE","21"
"1444","MASINDE I","21"
"1445","MBEGA","21"
"1446","CHIKOLONGWE I","21"
"1447","MTAMBALIKA I","21"
"1448","KAMALA","21"
"1449","AYENDANACHO","21"
"1450","NAMICHESI","21"
"1451","CHIKOLONGWE II","21"
"1452","LUZI","21"
"1453","MTAMBALIKA II","21"
"1454","MASINDE II","21"
"1455","CHISI TRADING CENTRE","21"
"1456","KABANO","21"
"1457","KANUNKHAMPINI","21"
"1458","JORDAN","21"
"1459","KANTAMBE","21"
"1460","MWISOSO","21"
"1461","SUMBULETA","21"
"1462","LIKAKA","21"
"1463","MDEKA TRADING CENTRE","21"
"1464","NTHACHE I","21"
"1465","KAMPIRU","21"
"1466","MWALIPHEMBE","21"
"1467","MAGOBEDE","21"
"1468","MWENDAYEKHA","21"
"1469","DAELO","21"
"1470","MANGWAULE","21"
"1471","YESAYA","21"
"1472","MAKOKA I","21"
"1473","MWINGANYAMA","21"
"1474","MSAMBANDERE","21"
"1475","NTHACHE II","21"
"1476","CHE-UZI","21"
"1477","DAINA","21"
"1478","CHE-MPIRA","21"
"1479","KANG'OMBE","21"
"1480","MASIKUWA","21"
"1481","MAKUPE","21"
"1482","MBINGWANI","21"
"1483","CHILIPA","21"
"1484","MANDIWA I","21"
"1485","MANDIWA II","21"
"1486","CHIMTOKOMA","21"
"1487","CHAMGWERA","21"
"1488","GALANTI","21"
"1489","M'MANGENI","21"
"1490","THOMBELA","21"
"1491","MASULANI I","21"
"1492","MASULANI II","21"
"1493","M'MAMBO","21"
"1494","ROBERT","21"
"1495","CHINKONDA","21"
"1496","ANGONI SATHA ONSE","21"
"1497","PEREKAMOYO","21"
"1498","GOVATI","21"
"1499","LUNIYA","21"
"1500","CHINTSANYA","21"
"1501","NAMALONDWE TRADING CENTRE","21"
"1502","KAYESA I","21"
"1503","KAVALO","21"
"1504","STEVEN II","21"
"1505","SIYASIYA","21"
"1506","CHIWAYA I","21"
"1507","KAYESA II","21"
"1508","CHILONGA","21"
"1509","WALIYATSA","21"
"1510","KAMMWETSA","21"
"1511","DZUMANI","21"
"1512","CHIWAYA II","21"
"1513","MATOLIRO","21"
"1514","CHIWAYU","21"
"1515","SEMU I","21"
"1516","MOLOSONI","21"
"1517","KEYALA","21"
"1518","CHOMBOTO","21"
"1519","YOTAMU","21"
"1520","CHIKWATA","21"
"1521","KACHIWALA","21"
"1522","SEMU  II","21"
"1523","MLANGENI","21"
"1524","MAKWINJA","21"
"1525","MKAWINDA I","21"
"1526","MKAWINDA  II","21"
"1527","MDALA","21"
"1528","MAKWEMBA","21"
"1529","MTENGA","21"
"1530","TUNG'ANDE","21"
"1531","KABUTHU","21"
"1532","CHIZAMBA","21"
"1533","LIDALA","21"
"1534","NGWAYA I","21"
"1535","NGWALE","21"
"1536","MLUMBE","21"
"1537","STAYA","21"
"1538","TATHERA","21"
"1539","JAMESON I","21"
"1540","MASANGNO","21"
"1541","SIDRECK","21"
"1542","MAULANA","21"
"1543","KAJAWO","21"
"1544","MAKWALE I","21"
"1545","SALAJI","21"
"1546","YOYOLA I","21"
"1547","JOSEPH NJILIKA","21"
"1548","SEVENTEEN TRADING CENTRE","21"
"1549","MATINDI TRADING CENTRE","21"
"1550","JAMESON II","21"
"1551","CHIMAIMBA","21"
"1552","MALEULE","21"
"1553","KAPONYA","21"
"1554","CHIKHALA","21"
"1555","NAMONDE","21"
"1556","DISI","21"
"1557","KUMPITA","21"
"1558","NGOSA","21"
"1559","UNDANI I","21"
"1560","YOYOLA II","21"
"1561","CHIKUSE","21"
"1562","CHINYONGA","21"
"1563","MPONDA","21"
"1564","WELOSI UNDANI II","21"
"1565","KUMWIMA II","21"
"1566","MPOSA I","21"
"1567","UNDANI III","21"
"1568","KUMPONDA I","21"
"1569","MIZENJE","21"
"1570","MPIRA","21"
"1571","MALUWA I","21"
"1572","KAMWENDO","21"
"1573","MPOMBE","21"
"1574","NDEMANJE","21"
"1575","JOHN KWANJA I","21"
"1576","NAZOMBE","21"
"1577","KUMPONDA II","21"
"1578","JOHN KWAJA II","21"
"1579","NAZOMBE II","21"
"1580","JOHN KWAJA I TRADING CENTRE","21"
"1581","M'GAWA","21"
"1582","MANJOMBE I","21"
"1583","CHITSONGA","21"
"1584","SANI","21"
"1585","MULO","21"
"1586","KHWELENIA","21"
"1587","CHIMBONANO","21"
"1588","MALANGA","21"
"1589","KHWELENIA II","21"
"1590","JUMBE","21"
"1591","CHITSONGA TRADING CENTRE","21"
"1592","MANJOMBE ","21"
"1593","CHIMWAYE","21"
"1594","MALUWA II","21"
"1595","BENI LIGOGO","21"
"1596","MATEYU JERE","21"
"1597","MARIKO","21"
"1598","HARRY","21"
"1599","DAUSI","21"
"1600","MANJOMBE III","21"
"1601","MCHERE","21"
"1602","MAKWALE II","21"
"1603","JULIUS SUPEDI","21"
"1604","KANDIWO","21"
"1605","POST MASULANI","21"
"1606","MPENDA","21"
"1607","MBELA","21"
"1608","HELEMA","21"
"1609","WHAYO","21"
"1610","KAIPA","21"
"1611","KAMPAKA","21"
"1612","CHIMOWA","21"
"1613","KANDIWO II","21"
"1614","CHILINDIME","21"
"1615","MCHERE TRADING CENTRE","21"
"1616","PATSANI","21"
"1617","KAKOWA","21"
"1618","CHOMBOTO","21"
"1619","CHISUSE","21"
"1620","MANYOZO","21"
"1621","MALIANA I","21"
"1622","MKAIMBA","21"
"1623","MBOZI","21"
"1624","TIPASI I","21"
"1625","KUNLAMBUZI","21"
"1626","MALIANA II","21"
"1627","TIPASI II","21"
"1628","LUNZU TRADING CENTRE","21"
"1629","MANG'OMBA","21"
"1630","KHUKUNI","21"
"1631","AMOSI","21"
"1632","TENTHANI","21"
"1633","KHOTOPO","21"
"1634","KHOLOWA","21"
"1635","KALOLO","21"
"1636","FRED","21"
"1637","KWELANI","21"
"1638","MANGANI","21"
"1639","MTAMBO","21"
"1640","NDOGOLO","21"
"1641","CHILEMBA","21"
"1642","KALUNGWE","21"
"1643","MPUNGA","21"
"1644","MTUTILE","21"
"1645","MANDANDA","21"
"1646","AMINI","21"
"1647","MISESA","21"
"1648","KUMWIMAI I","21"
"1649","MBEMUSYA","21"
"1650","MPOSA II","21"
"1651","MKULIMBA","21"
"1652","MTUYA","21"
"1653","MANESI KAPENI","21"
"1654","NKOLESYA","21"
"1655","NJAMBA","21"
"1656","CHINGOTA","21"
"1657","ZINGWANGWA","21"
"1658","MDALA CHAUWA","21"
"1659","KAMEZA","21"
"1660","KANING'A BALUWA","21"
"1661","MANJA","21"
"1662","BALUWA","21"
"1663","WEDI","21"
"1664","CHIUNDA","21"
"1665","ROBEN NSAMBUZI","21"
"1666","WASILI NJILIKA","21"
"1667","CHINDEKA","21"
"1668","MKWATE I","21"
"1669","MAZALE","21"
"1670","CHITUNGU","21"
"1671","RAFU MAUNDE","21"
"1672","WILLIAM","21"
"1673","MAZALE II","21"
"1674","MPASUKA","21"
"1675","NKUWEYA","21"
"1676","CHINDEBVU","21"
"1677","MAKOLOSA","21"
"1678","STEVEN","21"
"1679","GALAWANDA","21"
"1680","GAVI","21"
"1681","PULI","21"
"1682","JONATHAN","21"
"1683","KUNJAWA","21"
"1684","KAFELE","21"
"1685","LUMBE","21"
"1686","KANDOJE","21"
"1687","CHEMBE","21"
"1688","SALIMU PULLI","21"
"1689","KANDOJE TRADING CENTRE","21"
"1690","MATOPE CHOMBOTO","21"
"1691","MTAMBALIKA","21"
"1692","CEDRICK MASANGANO","21"
"1693","GEORGE MLOYI","21"
"1694","SOMANJE MAKATA","21"
"1695","MLANGA","21"
"1696","MATENJE","21"
"1697","MKWATE II","21"
"1698","MADULIRA I","21"
"1699","CHIWASA","21"
"1700","CHINUPULE","21"
"1701"," MANJOMBE II","21"
"1702","MLENGA","21"
"1703"," MPALONDE","21"
"1704","CHANGA","21"
"1705","MADULIRA II","21"
"1706","MAMBWENI","21"
"1707","NKUNG'UNDA","21"
"1708","CHINUPULE II","21"
"1709","NDIRANDE TRADING CENTRE","21"
"1710","MAKHETA TRADING CENTRE","21"
"1711","KHAMA TRADING CENTRE","21"
"1712","KAJOMBO","21"
"1713","CHILOBWE","21"
"1714","CHINZUKIRA","21"
"1715","CHINGONDO","21"
"1716","CHUMA","21"
"1717","CHATHA","21"
"1718","MBETA NKOMA","21"
"1719","MILAMBO","21"
"1720","JAMES NSONGOLO","21"
"1721","BIZMARCK I","21"
"1722","DANIEL","21"
"1723","BIZMARCK II","21"
"1724","KACHIMANGA","21"
"1725","BULEYA","21"
"1726","KUMWEMBE","21"
"1727","KAPICHI","21"
"1728","GREEN CORNER TRADING CENTRE","21"
"1729","MJAMBE","21"
"1730","KATUNGA","21"
"1731","NJILIKA III","21"
"1732","KATALA","21"
"1733","CHE NDOGOLO","21"
"1734","LIKOTIMA","21"
"1735","KAFUPA I","21"
"1736","MBOMA","21"
"1737","KANJANGA","21"
"1738","MPONDA II","21"
"1739","KAFUPA II","21"
"1740","KUDZALA","21"
"1741","CHELAJE","21"
"1742","LIKOTIMA TRADING CENTRE","21"
"1743","CHIWEMBE","21"
"1744","MACHESO MUSSA","21"
"1745","NSELEMU","21"
"1746","NTHUNDU","21"
"1747","MALIZANI","21"
"1748","CHE GWASA","21"
"1749","CHINGWALU","21"
"1750","CHE MOYA","21"
"1751","TAUMBE","21"
"1752","CHILORE","21"
"1753","MATIPANI","21"
"1754","NSELEMU TRADING CENTRE","21"
"1755","GRACE","21"
"1756","NAYUPE","21"
"1757","MAFA","21"
"1758","JAMES","21"
"1759","CHIKWEKWE","21"
"1760","DINESI","21"
"1761","LIPENGA","21"
"1762","CHITANI","21"
"1763","MSUSA","21"
"1764","KABANGO","21"
"1765","MONJEZA","21"
"1766","KACHULU II","21"
"1767","KADAMMANJA","21"
"1768","MINGOLE","21"
"1769","ENOSI","21"
"1770","SOMANJE","21"
"1771","CHING'AMBA","21"
"1772","MIPANDE","21"
"1773","CHIMAKOWA","21"
"1774","PAULO MUSSA","21"
"1775","P. MKWATE III","21"
"1776","MIPANDE II","21"
"1777","MKWATE TRADING CENTRE","21"
"1778","MWAZAONGA","21"
"1779","WOTALA","21"
"1780","NAMPESYA","21"
"1781","INGELESI","21"
"1782","MTEMA II","21"
"1783","MTEMA I","21"
"1784","JIYA TRADING CENTRE","21"
"1785","CHIWAYA","21"
"1786","HODA","21"
"1787","MKUKULA","21"
"1788","NANGUMI","21"
"1789","KAMANGA","21"
"1790","MSAKA","21"
"1791","STELLA","21"
"1792","CHIMALA","21"
"1793","NTENJERA TRADING CENTRE","21"
"1794","CHIWALO","21"
"1795","KUCHOMBO","21"
"1796","ZWANYA","21"
"1797","GOMANI","21"
"1798","KATEYA","21"
"1799","PETER BILIRA","21"
"1800","BIYANI","21"
"1801","KHWISA","21"
"1802","CHIGUMULA I","21"
"1803","CHIGUMULA II","21"
"1804","KUNTAJA","21"
"1805","NTAMBALINJI","21"
"1806","MGUNDO","21"
"1807","GOMEZA","21"
"1808","GOMONDA","21"
"1809","CHEZIMBA","21"
"1810","KAMCHAMBA","21"
"1811","KAMANG'ANI","21"
"1812","MWANSAMBO","21"
"1813","CHILANGOMA TRADING CENTRE","21"
"1814","THANGANYIKA","21"
"1815","NSAMAMA","21"
"1816","CHINTHUCHABE","21"
"1817","BONONGWE","21"
"1818","SEWELA","21"
"1819","CHIMPHANGA","21"
"1820","MICHONGWE","21"
"1821","MASANGANO","21"
"1822","MAKANANI","21"
"1823","SALIMU","21"
"1824","MDALA","21"
"1825","CHIMKANDA","21"
"1826","KALOMBOLA","21"
"1827","NAMATETULE","21"
"1828","MOMBO TRADING CENTRE","21"
"1829","MTEFULA","21"
"1830","ZIMPHONJE","21"
"1831","MOTA","21"
"1832","PAMBAZA","21"
"1833","KHOMBWE TRADING CENTRE","21"
"1834","KANJEZA TRADING CENTRE","21"
"1835","SIYAMDIMA","21"
"1836","KAUMBATA","21"
"1837","MKWEZALAMBA","21"
"1838","CHINSEU","21"
"1839","NANJIWA","21"
"1840","CHAPOTERA","21"
"1841","CHAKANA","21"
"1842","KALIMIRAMOTO","21"
"1843","MULIMA","21"
"1844","CHILAKA","21"
"1845","BELESON","21"
"1846","MANDOTA","21"
"1847","CHIKOSO","21"
"1848","ZAKAZAKA","21"
"1849","MPONDA","21"
"1850","MAELE","21"
"1851","ANDERSON","21"
"1852","KHOLA","21"
"1853","LUMBIRA","21"
"1854","CHIMWAVI","21"
"1855","SIGELEGE TRADING CENTRE","21"
"1856","MATANGA","21"
"1857","LUIS","21"
"1858","LUTINDI","21"
"1859","NALUMO","21"
"1860","PENSULO","21"
"1861","CHEMTUMA","21"
"1862","KASUZA","21"
"1863","KANANJI","21"
"1864","SUNTCHE","21"
"1865","JOHN WALLEN","21"
"1866","MALIRO","21"
"1867","CHIBWANA MINDANO","21"
"1868","MWANDAMBE","21"
"1869","PENSULO TRADING CENTRE","21"
"1870","CHIMKANGO","21"
"1871","NJOLOMOLE","21"
"1872","CHAOLA","21"
"1873","MICHIRU TRADING CENTRE","21"
"1874","CHILEKA TRADING CENTRE","21"
"1875","MTIZA","21"
"1876","BENJAMIN","21"
"1877","MWAZONGOZA","21"
"1878","CHILOMO","21"
"1879","CHAYALA","21"
"1880","KAMBUZI","21"
"1881","KATEMA","21"
"1882","CHIFUNGO","21"
"1883","NTHIKO","21"
"1884","UZALO","21"
"1885","KILI","21"
"1886","MAXWELL CHIBWANA","21"
"1887","LAPUKENI","21"
"1888","CHITICHISA","21"
"1889","CHENGWACHI","21"
"1890","CHILOMONI TRADING CENTRE","21"
"1891","MALIZANI","21"
"1892","MALINKI","21"
"1893","MIJALA","21"
"1894","KAPITAO","21"
"1895","TEN MILES TRADING CENTRE","21"
"1896","MAGOMBO","21"
"1897","MASTER","21"
"1898","DAMBO","21"
"1899","CHIBOWA","21"
"1900","NGUMBE TRADING CENTRE","21"
"1901","DIP TANK TRADING CENTRE","21"
"1902","SOLOMONI","21"
"1903","JELANI","21"
"1904","NTANTHA","21"
"1905","JAMES","21"
"1906","ALLAN","21"
"1907","KANJEDZA TRADING CENTRE","21"
"1908","ULAYA","21"
"1909","KANKHANDE","21"
"1910","KANDODO","21"
"1911","CHAIKA","21"
"1912","MALONGATI","21"
"1913","KALINDE","21"
"1914","CHIMEMBE TRADING CENTRE","21"
"1915","MSEULE ","21"
"1916","MKULA","21"
"1917","MKULA TRADING CENTRE","21"
"1918","LEMU","21"
"1919","MAGOMBO NGONDO","21"
"1920","MANJELO","21"
"1921","TEULA","21"
"1922","CHIKOJA","21"
"1923","KASAWALA","21"
"1924","MALOLA","21"
"1925","MAPEMBA","21"
"1926","MKUNTHIWA","21"
"1927","MAKWINJA","21"
"1928","MCHENGA","21"
"1929","BENI","21"
"1930","CHIWAYA","21"
"1931","BOTOMANI","21"
"1932","ADAM","21"
"1933","MBELEWELE","21"
"1934","CHILAMWA","21"
"1935","KATSABOLA","21"
"1936","NTHUNZI","21"
"1937","CHIMUTU","21"
"1938","KAMWENDO","21"
"1939","CHIGONAWAYA","21"
"1940","MPHEPO","21"
"1941","ZIYAYA","21"
"1942","TAYAMIKA","21"
"1943","BOKHO","21"
"1944","BAKILI","21"
"1945","CHIMFITI","21"
"1946","DZIWE TRADING CENTRE","21"
"1947","KATCHANKHWALA","21"
"1948","HUWA","21"
"1949","KABANGO","21"
"1950","MWITHA","21"
"1951","KANKHONDE","21"
"1952","GWEDE","21"
"1953","MBEGA","21"
"1954","JOHN","21"
"1955","WILSON","21"
"1956","MAKENZI","21"
